id,city,hour,is_workday,weather,wind,temp,y
2895,0,13,1,1,3,16.25,51
2896,1,3,1,3,2,-.15,0
2897,1,15,1,1,3,29.7,56
2898,0,3,1,1,1,1.25,0
2899,1,12,0,1,0,8.15,68
2900,1,23,0,1,0,-9.05,9
2901,1,3,1,1,0,22.25,0
2902,1,11,0,1,0,7.3,60
2903,1,10,1,2,1,11.85,38
2904,1,15,1,1,1,23.05,53
2905,1,9,1,2,1,6.8,46
2906,1,11,1,1,2,39,48
2907,0,17,0,1,2,17,126
2908,1,9,1,2,0,2.45,36
2909,0,18,1,1,2,28.85,223
2910,1,22,0,1,1,-7.1,8
2911,1,19,1,1,1,30.65,91
2912,1,10,0,2,2,5.7,24
2913,0,21,1,1,1,4.95,40
2914,1,21,1,2,1,.15,19
2915,1,17,0,1,2,28.75,142
2916,0,21,1,1,1,18.1,75
2917,1,16,0,1,2,15.55,34
2918,1,7,1,1,1,-4.4,28
2919,0,21,1,2,0,1.5,19
2920,0,18,0,1,0,26.5,164
2921,0,10,0,2,2,1.9,48
2922,0,23,1,1,0,18.55,38
2923,0,20,1,1,1,16.4,57
2924,0,11,0,2,2,28.3,116
2925,0,3,1,1,0,12.65,1
2926,0,9,0,2,0,24.2,65
2927,1,2,1,1,1,3.6,0
2928,0,2,0,2,0,14,13
2929,1,19,1,1,0,11.45,40
2930,1,8,0,3,0,.1,3
2931,1,22,1,3,0,17.8,12
2932,1,0,0,1,0,14.1,38
2933,0,17,1,2,2,2.3,65
2934,1,18,1,1,3,25.55,175
2935,0,22,0,1,2,25.4,54
2936,0,12,0,1,3,23.25,170
2937,1,22,0,2,1,26.55,40
2938,1,7,0,1,1,27.5,13
2939,0,15,1,1,2,21.2,66
2940,0,16,0,1,0,23.45,174
2941,0,20,1,1,2,18.2,103
2942,1,9,1,1,2,23.25,56
2943,1,9,1,1,0,25.2,70
2944,0,6,0,2,0,22.25,8
2945,1,4,0,2,1,6.4,0
2946,1,23,1,2,0,6.15,7
2947,1,13,0,1,2,31.95,124
2948,0,22,1,2,1,22.25,35
2949,1,6,1,1,0,26.9,30
2950,1,5,1,1,0,7.2,4
2951,0,23,1,1,0,26.65,38
2952,0,6,0,1,1,22.25,5
2953,0,13,0,1,2,24.3,173
2954,0,14,1,1,0,29.3,54
2955,1,6,0,1,0,1.75,2
2956,1,3,0,1,1,4.35,1
2957,1,2,0,1,0,12.35,15
2958,0,4,1,1,0,13.8,0
2959,1,8,1,2,3,11.1,118
2960,1,1,1,1,1,-9.05,0
2961,0,1,1,1,0,1.85,1
2962,0,5,1,1,1,.65,10
2963,0,23,1,1,0,21.95,35
2964,1,23,1,2,1,16.4,21
2965,0,0,0,1,0,24,39
2966,1,11,0,1,1,30.05,86
2967,1,7,1,1,1,23.25,74
2968,1,5,1,1,1,28,7
2969,1,0,0,1,3,-.65,8
2970,0,4,1,1,1,18.55,1
2971,0,0,0,3,3,-6.75,5
2972,1,23,1,1,0,7.8,21
2973,1,4,1,2,1,15.45,1
2974,1,17,0,2,1,28.35,134
2975,1,6,1,1,0,-4.15,5
2976,1,9,1,2,2,7.15,84
2977,0,19,1,1,0,24,136
2978,1,16,1,2,4,10.7,51
2979,1,21,0,1,1,8.35,7
2980,1,12,0,2,1,7.55,60
2981,1,15,1,2,1,.75,10
2982,0,1,1,1,1,3.2,3
2983,0,11,1,1,0,17.4,51
2984,1,22,1,1,2,.45,12
2985,0,2,0,1,1,2.8,11
2986,0,10,1,1,4,10.4,51
2987,0,9,0,1,0,21.6,93
2988,1,13,0,1,2,11.55,108
2989,1,1,1,1,0,32.8,7
2990,0,10,1,1,1,27.2,46
2991,0,5,0,2,0,22.65,0
2992,1,23,0,1,2,14.3,9
2993,0,21,1,1,2,16.4,60
2994,1,9,1,1,3,.35,67
2995,0,23,1,2,0,15.75,26
2996,1,20,1,1,0,3.2,30
2997,1,21,0,3,0,8.45,16
2998,0,20,1,2,1,22.25,91
2999,0,3,1,2,0,13.7,0
3000,1,23,1,2,0,14.3,24
3001,0,4,0,2,3,21.9,0
3002,0,11,1,1,2,10.9,33
3003,0,16,1,2,2,22.65,114
3004,1,7,1,1,2,26.45,95
3005,0,18,0,1,1,12.55,90
3006,1,14,1,3,1,18,29
3007,1,3,1,1,2,23.6,1
3008,0,0,0,1,1,16.5,34
3009,0,2,0,1,1,23.55,17
3010,1,16,1,2,2,4.75,25
3011,0,10,0,1,2,25.2,111
3012,1,16,0,1,3,13.7,76
3013,0,18,1,1,2,10.9,119
3014,0,6,1,1,0,23.35,48
3015,1,20,1,1,1,25.55,101
3016,0,19,1,3,3,21.45,11
3017,1,18,0,3,3,5.1,6
3018,1,1,1,1,0,-2.75,0
3019,1,18,1,1,0,5.25,107
3020,0,8,0,2,4,1.3,15
3021,1,13,1,1,5,-2.2,21
3022,1,13,0,1,3,17,93
3023,0,9,1,1,1,9.65,71
3024,0,17,1,3,2,18.75,57
3025,1,16,0,1,5,12.45,36
3026,1,23,1,1,0,9.55,19
3027,1,5,1,1,4,-1.25,1
3028,1,11,1,1,3,-1.2,10
3029,1,18,1,1,0,13.5,45
3030,1,16,0,2,2,25.1,85
3031,0,14,1,1,0,29.7,62
3032,0,22,0,1,0,21.35,28
3033,1,10,0,1,3,-5.6,14
3034,1,19,0,1,3,15.45,47
3035,0,21,1,1,1,23.15,99
3036,1,16,1,1,0,28.7,36
3037,0,15,1,3,0,8.2,12
3038,1,0,1,1,1,1.15,5
3039,0,12,0,1,0,12.95,66
3040,0,5,1,1,0,-.35,4
3041,1,15,1,2,1,-.2,21
3042,0,15,1,2,0,11.55,53
3043,1,8,0,1,2,16.4,24
3044,1,12,1,1,1,27.65,69
3045,1,2,1,1,0,12.35,1
3046,0,1,0,1,1,5.45,14
3047,1,12,0,1,1,31.45,102
3048,1,11,1,1,2,15.85,52
3049,0,7,0,1,2,23.8,10
3050,1,15,0,1,2,31.85,108
3051,0,19,1,1,1,23.65,136
3052,1,13,0,1,0,14.3,97
3053,1,8,1,2,1,14,124
3054,0,11,1,2,0,12.15,51
3055,1,13,1,1,2,22.65,52
3056,1,23,1,1,0,8.95,14
3057,1,16,1,2,1,5.25,27
3058,1,8,0,3,0,25.1,25
3059,0,18,1,1,2,24.1,249
3060,0,6,1,2,2,4.05,34
3061,1,22,1,1,0,25.65,66
3062,0,17,1,2,2,23.05,182
3063,1,15,1,1,1,37.3,31
3064,0,12,1,1,6,17.5,71
3065,1,1,0,1,2,10.8,25
3066,1,6,0,1,0,6.8,3
3067,1,2,0,2,2,26.65,19
3068,0,18,1,2,2,23.7,158
3069,1,7,1,1,0,1.15,61
3070,0,19,1,1,0,18.25,141
3071,0,0,1,1,0,21.05,7
3072,1,14,0,1,2,6,25
3073,0,22,0,1,1,11.55,34
3074,0,4,1,3,1,20.2,0
3075,0,8,1,1,1,-5.85,106
3076,1,12,1,2,0,11.4,46
3077,1,21,1,1,0,-.85,16
3078,1,18,1,1,4,29.55,127
3079,1,16,1,1,0,2.35,24
3080,0,12,1,1,0,4.9,59
3081,1,17,1,1,2,27.2,159
3082,0,12,1,2,2,26.15,68
3083,1,15,1,3,2,28,54
3084,0,18,1,3,0,1.85,5
3085,1,5,0,1,0,.1,1
3086,0,14,1,2,2,23.05,84
3087,0,1,1,1,1,17.6,4
3088,1,18,1,1,2,26.35,156
3089,0,18,1,2,1,23.1,181
3090,0,17,0,1,0,8.75,90
3091,0,0,1,2,0,28.3,7
3092,0,16,1,1,2,31.4,85
3093,1,0,1,2,2,14.9,4
3094,1,19,0,2,0,11.3,43
3095,1,23,1,1,0,4.7,28
3096,1,7,1,1,3,19.05,98
3097,1,16,1,1,3,31.2,73
3098,0,21,1,1,1,28.95,69
3099,1,13,1,1,0,28.8,87
3100,1,7,1,1,1,24.3,92
3101,0,14,0,1,2,32.7,118
3102,1,20,0,1,0,23.9,73
3103,0,3,1,1,0,4.9,0
3104,1,12,1,1,2,-.7,18
3105,1,23,1,1,0,13.5,15
3106,0,18,1,1,2,27,212
3107,1,23,1,3,2,17.9,17
3108,0,15,1,1,1,6.4,34
3109,0,12,1,1,0,25.85,63
3110,0,20,0,3,1,20.4,54
3111,0,20,1,2,1,22.45,86
3112,1,0,0,1,2,5.7,6
3113,0,1,0,2,2,17.5,30
3114,0,20,0,3,3,7.55,8
3115,0,17,1,1,2,27.4,203
3116,0,14,0,1,2,29.75,139
3117,0,15,1,2,1,6.7,62
3118,1,7,0,1,0,4.6,7
3119,1,13,1,1,2,.15,18
3120,0,9,1,1,0,1.95,58
3121,0,14,1,1,2,15.35,56
3122,0,3,1,1,2,26.75,0
3123,1,13,1,2,1,21.2,54
3124,1,10,0,2,2,28,87
3125,0,13,1,2,2,29.25,64
3126,1,18,1,1,2,11.35,118
3127,1,1,1,2,1,21.95,4
3128,1,6,1,1,2,10.25,27
3129,0,11,1,1,0,22.9,63
3130,0,6,1,1,2,.15,20
3131,0,18,0,1,2,19.95,114
3132,0,23,1,2,1,26.7,53
3133,0,8,1,1,1,23.6,154
3134,1,19,1,1,2,-.9,35
3135,1,16,1,1,1,12.25,84
3136,1,12,0,1,0,25.65,123
3137,0,7,1,2,2,10.15,68
3138,1,0,1,1,0,2.95,10
3139,1,15,1,1,2,26.5,58
3140,1,9,1,1,2,14.1,55
3141,0,17,0,1,2,33.25,102
3142,1,19,0,1,2,15.2,41
3143,1,5,1,1,1,11.2,4
3144,0,8,0,1,1,18.2,32
3145,1,21,1,2,1,3.6,18
3146,0,0,1,1,1,1.55,5
3147,0,3,1,1,0,22.25,1
3148,0,2,0,1,0,18.95,24
3149,1,4,1,2,1,18.1,2
3150,0,1,0,2,1,2.9,2
3151,0,0,0,1,0,23.35,51
3152,0,13,0,1,2,23.15,151
3153,1,6,1,1,0,-3.35,7
3154,1,11,1,2,0,26.25,45
3155,1,2,1,1,0,1.95,3
3156,0,11,1,1,3,3.75,28
3157,1,23,1,1,0,19.2,28
3158,0,6,1,1,0,21.75,47
3159,1,0,1,1,3,1.4,3
3160,0,14,1,2,0,10.7,45
3161,0,13,1,1,2,13.9,68
3162,0,11,0,1,3,4.7,64
3163,0,21,0,1,1,5.25,20
3164,1,22,1,1,3,-5.7,8
3165,0,10,0,1,1,7,52
3166,1,23,1,1,2,7.55,17
3167,1,16,0,1,1,27.9,136
3168,0,14,1,1,4,22.65,68
3169,0,11,1,1,1,-2.95,24
3170,1,4,0,1,1,21.75,3
3171,0,8,0,1,5,1.5,6
3172,1,1,1,1,0,1.75,2
3173,0,3,1,1,0,25,0
3174,0,6,1,1,0,14.2,53
3175,0,0,1,1,4,18.2,17
3176,0,11,1,3,1,20.15,24
3177,0,22,0,1,1,30.65,43
3178,1,10,0,1,2,1.7,12
3179,1,9,1,1,0,7.6,65
3180,0,22,1,1,2,28.1,68
3181,0,3,1,1,0,3.7,0
3182,1,21,0,1,1,-5.75,7
3183,1,4,0,1,1,3,0
3184,1,18,1,1,4,5.1,54
3185,1,15,0,1,0,32.05,122
3186,0,21,1,3,3,15.2,41
3187,1,8,1,1,1,27.6,129
3188,0,2,1,1,0,17.8,0
3189,0,21,1,1,0,25.3,77
3190,1,19,0,2,1,6.7,54
3191,0,7,1,1,2,12.55,102
3192,0,10,0,1,2,22.65,136
3193,1,22,0,1,0,3.65,6
3194,1,12,1,2,2,3.65,28
3195,1,4,1,2,2,-4.6,0
3196,1,9,1,1,1,25.3,62
3197,1,4,1,1,0,15.1,1
3198,0,9,1,1,1,3.4,81
3199,0,17,1,1,2,11.75,118
3200,1,22,1,1,0,26.7,41
3201,0,9,1,2,0,22.05,56
3202,0,15,1,2,0,26.45,64
3203,0,20,0,1,2,23.75,73
3204,1,15,1,2,3,24.5,51
3205,0,19,1,2,2,18.75,130
3206,0,14,1,2,2,.55,28
3207,1,1,1,1,0,26.15,3
3208,0,15,1,2,1,9.75,55
3209,0,4,1,3,0,19.15,0
3210,0,2,1,1,0,23.1,2
3211,1,10,0,2,1,25.85,73
3212,1,7,1,2,2,20.45,85
3213,0,13,0,1,0,36.25,126
3214,1,12,1,1,1,28.25,45
3215,0,0,1,2,0,21,5
3216,0,3,1,3,1,15.65,0
3217,0,23,1,1,2,24.7,60
3218,0,4,1,2,1,2.4,1
3219,0,10,0,1,2,-4.6,31
3220,1,19,1,1,1,33.85,96
3221,0,3,0,2,0,22.45,5
3222,1,18,1,3,2,10.05,71
3223,0,17,0,1,4,5.2,66
3224,1,2,1,1,0,26.75,2
3225,0,6,1,1,2,4.95,31
3226,1,14,0,2,1,26.9,114
3227,1,17,1,1,2,32.55,155
3228,1,11,1,2,0,8.65,36
3229,0,15,1,1,0,26.7,84
3230,0,15,1,1,2,25.15,67
3231,1,6,0,1,2,2.5,0
3232,0,7,0,1,1,16.6,15
3233,1,6,0,1,1,22.45,6
3234,0,15,1,1,2,26.15,107
3235,1,9,1,1,1,18.85,71
3236,1,2,1,1,2,29.25,1
3237,1,15,1,2,2,6.3,36
3238,0,21,1,1,3,2.1,17
3239,0,4,1,2,1,19.9,0
3240,0,13,0,1,2,22.1,193
3241,1,22,0,1,1,.65,28
3242,0,2,0,1,1,28.6,21
3243,0,5,1,2,0,20.4,9
3244,1,1,1,1,0,27.2,8
3245,1,15,0,1,2,26.3,151
3246,0,9,0,1,0,17.9,85
3247,1,2,1,1,1,12.45,0
3248,0,10,0,2,1,11.55,46
3249,0,17,1,2,1,11.3,150
3250,0,16,1,1,1,13.05,119
3251,0,19,1,1,1,5.9,98
3252,0,11,1,1,1,30.1,53
3253,0,21,0,1,2,3.3,11
3254,0,2,1,1,2,4.85,0
3255,0,2,1,1,1,27.1,4
3256,1,1,0,1,1,2.7,21
3257,0,2,1,1,2,1.3,0
3258,1,3,0,2,1,22.25,14
3259,1,9,1,1,2,27.6,56
3260,0,0,1,1,1,7.2,12
3261,0,20,0,1,1,7.55,32
3262,1,0,0,2,0,16.4,11
3263,1,3,0,2,2,-10.25,2
3264,1,3,0,1,1,19.65,11
3265,0,8,1,1,2,-.15,107
3266,1,11,0,1,2,8.45,72
3267,1,23,0,3,0,13.4,8
3268,1,4,1,1,0,22.75,1
3269,0,1,1,2,2,1.2,1
3270,0,0,0,1,1,27.9,48
3271,1,19,0,1,1,2.4,16
3272,0,4,1,2,0,5.35,0
3273,1,14,1,2,4,6.75,22
3274,0,20,1,2,0,10.15,59
3275,1,10,1,1,0,28.45,34
3276,0,8,0,3,1,11.55,15
3277,1,2,0,1,0,14.7,5
3278,0,15,1,1,2,11.65,34
3279,0,8,1,1,1,7.4,143
3280,1,23,1,1,0,.7,3
3281,1,1,0,1,2,14.4,17
3282,1,17,1,2,2,10.6,106
3283,0,20,0,2,2,10.8,52
3284,0,0,1,1,3,13.7,11
3285,0,18,0,2,3,-1.4,28
3286,1,17,1,1,3,28.3,147
3287,1,3,0,1,1,21.85,10
3288,0,12,0,2,2,-3.35,46
3289,1,17,0,3,2,6,7
3290,0,23,1,1,1,26.65,38
3291,0,19,0,1,1,27.8,95
3292,1,10,0,3,3,10.9,36
3293,1,19,0,1,1,25.65,94
3294,1,14,1,2,2,-4.6,13
3295,1,4,1,2,1,20.4,2
3296,0,14,1,2,1,30.55,68
3297,0,12,1,2,1,6.7,61
3298,1,21,1,1,0,4.4,36
3299,1,9,1,2,1,22.25,78
3300,0,17,1,1,2,27.1,209
3301,1,10,0,1,0,30.4,81
3302,1,1,1,1,1,6.4,3
3303,0,2,1,1,1,12.85,0
3304,0,16,0,1,2,7.35,85
3305,0,4,1,1,1,7.5,0
3306,1,16,1,2,2,6.1,45
3307,1,19,1,2,2,12.15,39
3308,0,21,1,1,1,5.5,37
3309,0,23,0,2,2,22.75,18
3310,1,4,0,1,0,16.05,1
3311,1,1,0,2,2,5.6,3
3312,0,15,0,3,1,11.35,94
3313,1,20,1,1,0,24.5,67
3314,1,15,1,1,2,22.65,69
3315,1,6,0,2,0,19.9,5
3316,1,19,0,1,1,15.55,39
3317,0,16,0,1,2,27,173
3318,1,3,1,1,0,21.7,1
3319,1,15,1,2,0,23.8,55
3320,0,10,1,3,2,19.65,24
3321,1,0,0,1,2,-9.65,3
3322,0,5,0,1,1,15.25,2
3323,0,13,1,1,2,23.25,60
3324,1,11,1,2,0,5,15
3325,0,20,1,1,1,8.05,64
3326,0,22,1,1,5,31.5,59
3327,1,5,1,1,1,12.15,6
3328,0,14,1,1,0,11.65,57
3329,1,6,1,1,1,22.65,30
3330,0,10,0,1,1,29.65,96
3331,1,19,1,1,2,24.9,117
3332,1,20,1,1,0,29.1,83
3333,1,16,0,2,1,14.1,82
3334,0,5,1,1,2,23.1,8
3335,1,5,1,1,0,22.5,8
3336,1,10,1,1,2,31.35,42
3337,1,2,1,1,0,21.2,0
3338,0,18,1,2,1,8.35,145
3339,1,1,1,2,0,-2.25,0
3340,0,4,1,1,1,13.25,0
3341,1,5,0,1,0,13.7,6
3342,0,22,1,1,3,14.2,22
3343,1,10,1,1,2,26.25,42
3344,0,8,1,2,1,2.6,175
3345,1,2,1,1,1,5.5,1
3346,0,3,1,1,1,26.5,1
3347,1,18,0,3,7,30.9,54
3348,0,21,1,1,0,5.65,53
3349,1,8,0,1,2,18.55,37
3350,1,18,1,1,2,26.8,155
3351,1,23,1,2,0,12.65,33
3352,0,10,1,1,0,27.4,59
3353,0,0,1,1,0,21.35,13
3354,1,7,0,3,3,21.15,0
3355,1,18,1,1,2,34.9,153
3356,0,13,1,1,1,37,56
3357,1,22,1,2,0,15,40
3358,1,12,1,1,3,25.75,55
3359,1,22,0,2,2,27.6,46
3360,0,23,1,2,2,3.9,19
3361,0,13,1,2,0,23.5,68
3362,0,13,1,1,2,13.7,50
3363,0,18,1,2,2,19.15,169
3364,0,10,1,1,0,32,46
3365,0,19,1,1,2,28.2,145
3366,1,3,1,1,1,23.25,2
3367,0,2,1,2,2,19.25,4
3368,0,11,1,2,1,29.75,57
3369,1,16,0,1,1,24.8,81
3370,1,17,1,2,3,32.2,158
3371,1,7,1,1,2,3.9,61
3372,0,19,0,1,3,.65,15
3373,0,18,0,1,2,32.2,96
3374,0,22,0,1,0,15.85,25
3375,1,6,0,2,1,-1.65,1
3376,1,23,1,1,2,16.2,39
3377,0,12,1,2,1,28.3,67
3378,0,15,1,2,1,22.45,49
3379,1,5,1,2,0,21.05,7
3380,1,8,1,1,1,-3.05,38
3381,1,3,1,3,1,6.1,0
3382,0,19,1,2,1,15.55,130
3383,0,19,0,2,1,23.85,111
3384,1,5,1,1,0,22.25,5
3385,0,7,1,3,0,19.25,66
3386,1,3,1,1,0,19.65,4
3387,0,19,0,1,2,15,86
3388,0,14,1,2,2,19.45,56
3389,1,19,1,1,0,-3.3,33
3390,1,18,1,1,2,29.15,165
3391,0,20,0,3,2,15.65,9
3392,1,11,1,3,0,19.2,3
3393,1,14,1,2,1,13.7,18
3394,0,3,0,1,1,19.85,1
3395,0,21,0,2,1,16.25,34
3396,0,13,1,1,4,1.2,39
3397,1,14,1,1,3,-.55,19
3398,1,12,0,1,3,13.6,80
3399,1,2,1,1,0,7,0
3400,0,7,1,1,0,6.2,106
3401,1,1,1,1,1,6.7,4
3402,1,1,1,1,1,-3.8,0
3403,1,15,1,3,1,7.1,22
3404,0,20,0,1,3,19.15,53
3405,1,5,1,2,1,-4.2,2
3406,0,11,0,1,0,7.3,99
3407,1,5,1,2,0,26.15,5
3408,0,12,1,1,0,28.95,84
3409,0,1,0,2,0,24.9,28
3410,1,5,1,2,0,20.65,6
3411,0,6,1,1,1,12.05,43
3412,1,9,1,3,4,16.5,60
3413,0,11,1,2,2,10.15,45
3414,1,0,1,1,1,-4.3,1
3415,0,17,1,1,1,18.75,173
3416,1,0,0,1,0,-2.35,9
3417,0,2,1,1,0,18.55,4
3418,1,17,1,2,1,19.35,170
3419,1,7,1,3,2,10.25,36
3420,0,12,0,1,2,24.2,174
3421,1,7,1,1,2,16.2,81
3422,1,22,1,1,0,23.35,51
3423,0,7,0,2,2,-3.55,2
3424,1,9,0,2,0,5.25,51
3425,0,6,1,1,0,-2.65,17
3426,0,1,1,1,0,19.55,6
3427,0,14,1,2,0,22.75,56
3428,0,5,0,1,1,6,0
3429,1,3,1,1,2,-4.9,0
3430,0,2,0,1,2,1.9,10
3431,0,7,0,1,1,23.35,9
3432,0,20,1,2,1,15.95,91
3433,1,6,1,1,1,8.25,25
3434,1,2,1,2,2,11.95,1
3435,0,20,1,1,1,18.75,96
3436,0,2,0,2,1,17.2,20
3437,0,16,1,2,2,23.8,127
3438,0,11,1,1,1,18,64
3439,0,5,0,3,0,-2.55,0
3440,0,16,1,1,2,16.05,100
3441,0,23,0,1,2,8.35,14
3442,1,3,1,3,0,22.6,0
3443,0,17,1,1,3,6,154
3444,0,13,1,1,1,31,56
3445,1,4,0,1,0,31.35,1
3446,0,6,1,2,0,18.35,31
3447,0,20,1,1,2,22.9,107
3448,0,17,0,2,0,-2.05,27
3449,1,2,0,1,1,11.55,19
3450,0,6,0,1,0,3,4
3451,1,20,0,3,2,12.45,15
3452,0,23,1,2,0,-.2,7
3453,0,5,0,1,0,25,2
3454,1,14,1,1,1,26.7,58
3455,1,14,1,2,2,31.2,43
3456,0,6,1,1,0,6.45,22
3457,1,7,0,1,1,23.6,10
3458,0,5,1,2,1,7.1,8
3459,1,19,0,1,2,18.55,45
3460,1,16,1,1,2,34,60
3461,1,19,1,2,0,13.9,92
3462,0,13,1,1,2,13.6,54
3463,0,11,1,2,0,23.7,91
3464,1,12,1,2,0,8.45,43
3465,1,14,1,1,1,19.85,49
3466,0,16,0,2,2,5.4,53
3467,1,12,1,3,2,20.15,58
3468,0,7,0,2,0,5.55,5
3469,0,22,1,2,2,26.25,58
3470,1,1,1,2,0,21.15,5
3471,0,16,0,2,1,12.45,95
3472,1,12,1,2,0,20.85,31
3473,1,17,1,1,1,33.2,158
3474,0,23,1,1,0,18.1,39
3475,0,3,1,1,0,22.55,0
3476,1,7,1,3,2,-.35,9
3477,1,15,1,1,4,26.35,41
3478,0,19,1,1,2,19.65,130
3479,1,14,1,1,2,17,28
3480,1,9,1,1,1,31.55,55
3481,0,11,0,1,0,25.45,146
3482,0,0,1,1,2,-.05,1
3483,0,23,0,3,0,13.6,15
3484,1,19,1,2,2,16.9,86
3485,0,6,1,3,2,18.45,19
3486,1,8,1,1,2,-.05,74
3487,1,22,1,1,5,6,13
3488,0,4,0,1,1,1.15,0
3489,1,13,1,1,0,26.35,11
3490,0,16,1,1,0,26.2,124
3491,0,18,0,3,1,3.4,16
3492,1,23,1,1,1,13.15,36
3493,1,0,0,1,2,23.3,35
3494,1,2,1,1,0,23,2
3495,1,22,0,1,2,26.25,60
3496,1,12,0,2,1,22.5,126
3497,1,14,1,3,2,27.2,59
3498,1,14,1,1,2,27.2,46
3499,0,6,1,3,1,8.15,22
3500,0,8,0,2,0,1.6,11
3501,1,2,1,1,0,-5.45,0
3502,0,12,1,1,2,34.75,70
3503,0,19,1,3,0,17.1,60
3504,1,11,1,2,0,12.55,43
3505,0,23,1,1,0,21.15,34
3506,0,5,0,3,1,2.3,0
3507,1,4,0,1,1,20.05,1
3508,1,10,1,1,1,1.45,20
3509,1,5,0,2,2,26.65,3
3510,0,19,1,1,1,27.8,141
3511,1,15,1,1,2,28.35,72
3512,0,14,1,1,2,8.05,43
3513,0,1,1,1,1,25.55,6
3514,1,5,1,1,0,8,4
3515,0,12,0,1,3,14.1,150
3516,1,20,1,1,0,23.15,58
3517,0,1,1,2,2,7.65,4
3518,1,0,0,1,0,12.85,8
3519,1,0,1,1,2,24.6,15
3520,1,16,1,1,4,4.6,30
3521,1,23,0,2,0,23.25,45
3522,0,0,1,1,0,18.65,22
3523,0,11,0,1,2,34.7,114
3524,1,18,0,1,2,27.8,93
3525,0,19,1,1,2,1.6,51
3526,0,13,1,1,2,32.05,73
3527,1,13,1,2,3,5.7,41
3528,1,1,1,3,2,26.05,6
3529,1,2,0,1,0,32.5,18
3530,1,14,1,2,0,13.6,39
3531,1,16,1,1,1,34.9,76
3532,1,0,1,1,4,-1.8,3
3533,1,11,0,2,1,1.35,32
3534,0,5,0,2,1,16.05,1
3535,0,0,1,1,2,-8.5,1
3536,0,5,1,1,2,22.2,7
3537,0,19,1,1,3,16.15,112
3538,1,15,1,2,4,25.55,46
3539,0,12,1,2,2,28.15,68
3540,1,23,1,1,2,11.85,27
3541,0,5,1,2,1,5.15,5
3542,1,4,1,2,1,15.65,2
3543,1,13,0,1,1,7.4,41
3544,0,0,1,2,0,14.8,10
3545,1,8,1,1,1,8.45,94
3546,0,11,1,1,0,33.15,66
3547,1,23,1,2,1,17.2,24
3548,1,6,1,1,0,9.35,19
3549,1,12,1,2,1,23.9,52
3550,0,11,0,1,2,34.8,96
3551,1,21,0,1,2,23.7,60
3552,0,1,0,2,2,-3.35,10
3553,0,1,1,1,1,27.1,10
3554,0,20,1,1,1,5.25,63
3555,0,12,1,1,2,18.45,86
3556,0,12,0,1,0,18.85,178
3557,0,13,0,1,2,23.35,174
3558,1,10,0,3,3,12.05,6
3559,1,22,1,1,0,13.6,44
3560,0,15,1,2,0,11.45,41
3561,1,18,1,1,3,23.65,108
3562,0,20,0,1,1,5.6,22
3563,1,2,1,1,0,25,2
3564,0,4,1,2,1,-.2,0
3565,0,20,1,1,0,13.5,35
3566,0,23,0,1,2,18.75,22
3567,1,8,1,1,2,29.55,125
3568,1,10,1,1,0,11.55,38
3569,0,21,1,1,2,28.9,68
3570,1,21,1,2,2,5.8,24
3571,0,21,1,1,1,13.9,60
3572,0,14,1,2,0,26.7,109
3573,0,7,1,2,0,13.05,135
3574,1,14,1,2,2,16.15,13
3575,0,6,1,2,2,21.55,42
3576,1,19,1,1,0,23.4,42
3577,0,2,1,1,2,6.2,0
3578,0,10,1,1,2,10.5,34
3579,0,2,0,1,1,22.45,16
3580,0,18,0,1,0,28.5,127
3581,1,2,1,3,2,17.9,0
3582,0,4,1,1,0,17.4,1
3583,1,1,0,1,3,13.3,9
3584,1,2,1,1,1,23.4,2
3585,1,5,1,1,0,22.25,5
3586,1,10,0,2,1,8.05,46
3587,1,22,1,1,2,29.35,46
3588,0,22,1,1,0,26.35,73
3589,1,13,0,3,0,16.3,74
3590,1,7,0,1,1,8.45,3
3591,0,0,1,1,0,6.9,5
3592,1,11,1,3,0,-.45,9
3593,0,17,0,2,2,23.6,102
3594,1,1,0,2,0,5.55,7
3595,1,20,1,1,0,11.95,62
3596,0,21,1,1,2,7.85,35
3597,0,7,1,3,2,16.4,36
3598,1,14,1,1,3,11.3,60
3599,1,20,1,1,3,19.45,84
3600,1,15,0,1,1,28.6,99
3601,1,9,1,2,0,26.4,56
3602,1,16,0,1,2,16.3,108
3603,1,13,1,1,0,31.75,60
3604,0,0,1,1,1,27.8,28
3605,0,21,1,1,3,4.25,47
3606,1,0,0,1,3,5,15
3607,0,6,1,1,2,23.6,39
3608,0,6,0,1,1,21.35,5
3609,0,16,0,1,2,33.65,127
3610,0,10,1,2,1,5.8,36
3611,1,12,0,1,2,21.85,110
3612,0,17,1,1,1,12.35,129
3613,1,9,0,1,1,33.75,39
3614,0,12,0,1,0,6.7,28
3615,0,1,1,1,2,9.85,6
3616,1,8,0,3,3,10.8,13
3617,1,6,1,2,2,17.3,21
3618,1,16,0,2,0,25.85,120
3619,1,17,1,1,4,16.3,106
3620,0,8,0,1,2,21.55,38
3621,1,7,1,1,0,28.1,84
3622,1,14,1,2,2,30.05,44
3623,0,19,0,2,0,22.7,69
3624,0,4,1,1,0,-4.4,0
3625,1,23,1,1,2,13.3,13
3626,1,16,1,1,1,32.2,80
3627,0,18,1,1,1,22.8,201
3628,0,6,0,1,0,12.05,7
3629,1,0,1,1,0,21.7,9
3630,0,5,0,1,0,11.1,2
3631,0,9,1,2,1,26.15,100
3632,1,2,0,1,1,21.3,17
